0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,155,167,166,158,18,20,22,16,148,180,181,150,24,27,29,30,24,0,0,0,0,0,0,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,148,166,147,163,150,24,27,29,30,24,27,29,30,24,27,29,30,24,27,155,163,177,166,151,167,177,150,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,144,150,25,27,29,30,25,148,184,185,146,16,18,20,22,16,18,20,0,0,0,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,159,158,18,159,158,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,159,151,158,20,148,181,146,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,156,160,161,157,19,21,23,17,148,188,166,158,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,0,0,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,156,145,153,29,30,25,27,29,30,25,27,29,30,25,27,29,159,147,158,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,21,23,17,19,21,23,17,19,21,23,155,151,163,161,157,29,30,156,160,176,146,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,0,0,0,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,152,164,177,161,157,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,30,24,27,29,30,24,27,29,30,24,27,148,176,165,145,145,164,183,180,150,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,0,0,0,0,0,0,0,0,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,152,160,180,181,182,165,157,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,18,20,22,16,18,20,22,16,18,159,151,167,184,185,186,187,184,146,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,0,0,0,0,0,0,0,0,0,0,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,155,147,167,185,186,187,146,16,18,20,22,152,145,149,153,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,27,29,30,25,27,29,30,25,27,29,30,155,167,189,190,191,162,158,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,159,151,147,151,158,25,27,29,30,159,167,176,161,157,27,29,30,25,27,29,0,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,17,19,21,23,17,19,21,23,17,19,21,23,17,155,167,178,179,146,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,156,153,21,23,17,144,176,176,146,19,21,23,17,0,0,0,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,29,30,24,27,29,30,24,27,29,30,24,27,155,151,151,158,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,152,164,146,29,30,156,164,176,166,158,27,29,0,0,0,0,0,0,27,29,0,0,0,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,155,163,150,20,22,155,151,147,158,16,18,20,22,16,0,0,0,0,0,0,0,0,0,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,156,149,145,153,30,159,158,29,30,25,27,29,30,25,27,29,30,25,0,0,0,0,0,0,0,0,0,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,0,21,23,17,19,21,23,17,0,21,144,176,177,165,157,17,19,21,23,17,19,21,23,17,19,21,23,17,0,0,0,0,0,0,0,0,0,0,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,0,0,0,29,30,24,27,0,0,0,0,29,155,163,181,182,150,24,27,29,30,24,27,156,145,149,153,29,30,24,27,0,0,0,0,0,0,0,0,0,0,24,27,0,30,24,27,29,30,24,27,29,30,24,27,29,0,0,27,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,16,18,20,22,17,18,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,20,22,17,18,20,22,17,18,20,22,17,18,20,22,17,18,20,22,17,18,20,22,0,0,20,22,17,0,0,0,0,0,20,22,148,185,162,158,17,18,20,22,17,18,159,151,167,146,20,22,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,18,20,22,17,18,20,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,25,27,29,30,0,0,29,30,25,0,0,0,0,0,0,30,159,147,154,30,25,27,29,30,25,27,29,30,155,158,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,27,29,31,25,27,29,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,0,0,0,0,0,0,0,0,0,0,0,0,17,19,21,23,17,19,21,156,193,193,153,23,17,19,21,23,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,17,19,21,23,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,29,30,24,27,29,30,24,27,0,0,24,27,0,30,24,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,30,24,156,149,160,199,199,165,149,153,27,29,156,145,153,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,24,27,29,30,24,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,18,20,22,17,18,20,22,17,18,20,22,17,18,20,22,17,18,20,22,17,18,20,22,17,18,20,22,17,18,20,22,17,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,22,17,18,20,22,17,0,0,0,0,0,0,22,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,22,17,148,181,182,201,203,181,182,165,149,149,160,183,161,153,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,25,27,29,0,25,27,29,31,25,27,29,31,25,27,29,31,25,27,29,31,25,0,0,31,25,27,29,31,25,27,29,31,25,27,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,31,25,27,29,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,156,145,164,185,186,199,199,185,186,187,184,185,186,187,184,165,149,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,21,23,17,19,21,23,17,19,21,23,17,19,21,23,17,0,0,0,0,0,21,23,17,19,21,23,17,19,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,152,149,164,191,188,189,190,199,203,189,190,191,188,189,190,191,188,189,190,150,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,29,30,24,27,29,30,24,27,29,30,24,27,29,30,0,0,0,0,0,0,0,0,24,27,29,30,25,27,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,156,164,177,178,179,176,177,178,201,199,177,178,179,176,177,178,179,176,177,178,161,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,18,20,0,0,0,20,22,17,0,0,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,144,180,181,182,183,180,181,182,199,207,181,182,183,180,181,182,183,180,181,182,183,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,144,184,185,186,187,184,185,186,199,199,185,186,187,184,185,186,187,184,185,186,187,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
